68.00 ,2019/07/08 06:00,2216.29,2724.6799,0.016856215,0.030780277,
69.00 ,2019/07/08 07:00,2216.1399,2724.52,0.011354763,0.024919636,
70.00 ,2019/07/08 08:00,2216.21,2724.45,0.013924062,0.022354002,
71.00 ,2019/07/08 09:00,2216.29,2724.45,0.016856215,0.022354002,
72.00 ,2019/07/08 10:00,2216.21,2724.6001,0.013924062,0.027855455,
73.00 ,2019/07/08 11:00,2216.21,2724.6001,0.013924062,0.027855455,
74.00 ,2019/07/08 12:10,2216.0601,2724.45,0.00842994,0.022354002,
75.00 ,2019/07/08 13:00,2216.0601,2724.45,0.00842994,0.022354002,
76.00 ,2019/07/08 14:00,2216.1399,2724.52,0.011354763,0.024919636,
77.00 ,2019/07/08 15:00,2216.1399,2724.75,0.011354763,0.033349577,
78.00 ,2019/07/08 16:00,2216.3701,2724.6001,0.019792034,0.027855455,
79.00 ,2019/07/08 17:00,2216.3701,2724.52,0.019792034,0.024919636,
80.00 ,2019/07/08 18:00,2215.99,2724.6001,0.005860641,0.027855455,
81.00 ,2019/07/08 19:00,2216.0601,2724.45,0.00842994,0.022354002,
82.00 ,2019/07/08 20:00,2216.0601,2724.75,0.00842994,0.033349577,
83.00 ,2019/07/08 21:00,2216.0601,2724.8301,0.00842994,0.036285395,
84.00 ,2019/07/08 22:00,2216.1399,2724.6799,0.011354763,0.030780277,
85.00 ,2019/07/08 23:00,2216.4399,2724.52,0.022350337,0.024919636,
86.00 ,2019/07/09 00:00,2216.21,2724.6799,0.013924062,0.030780277,
87.00 ,2019/07/09 01:00,2216.6001,2724.98,0.028221974,0.041779517,
88.00 ,2019/07/09 11:30,2215.9099,2723.8401,0.002924823,0,
89.00 ,2019/07/09 12:00,2216.0601,2724.22,0.00842994,0.013924062,
90.00 ,2019/07/09 13:00,2216.0601,2724.3701,0.00842994,0.019425515,
91.00 ,2019/07/09 14:00,2215.99,2724.29,0.005860641,0.016489696,
92.00 ,2019/07/09 15:00,2216.0601,2724.6799,0.00842994,0.030780277,
93.00 ,2019/07/09 16:00,2216.29,2724.52,0.016856215,0.024919636,
94.00 ,2019/07/09 17:00,2216.21,2724.8301,0.013924062,0.036285395,
95.00 ,2019/07/09 18:00,2216.21,2724.75,0.013924062,0.033349577,
96.00 ,2019/07/09 19:00,2216.21,2724.6001,0.013924062,0.027855455,
97.00 ,2019/07/09 20:00,2216.0601,2724.45,0.00842994,0.022354002,
98.00 ,2019/07/09 21:00,2216.1399,2724.52,0.011354763,0.024919636,
99.00 ,2019/07/09 22:00,2215.8301,2724.29,0,0.016489696,
100.00 ,2019/07/09 23:00,2216.0601,2724.45,0.00842994,0.022354002,
101.00 ,2019/07/10 00:00,2216.1399,2724.3701,0.011354763,0.019425515,
102.00 ,2019/07/10 01:00,2216.21,2724.3701,0.013924062,0.019425515,
103.00 ,2019/07/10 02:00,2216.1399,2724.3701,0.011354763,0.019425515,
104.00 ,2019/07/10 03:00,2216.0601,2724.52,0.00842994,0.024919636,
105.00 ,2019/07/10 04:00,2216.1399,2724.3701,0.011354763,0.019425515,
106.00 ,2019/07/10 05:00,2216.3701,2724.6799,0.019792034,0.030780277,
107.00 ,2019/07/10 06:00,2215.99,2724.52,0.005860641,0.024919636,
108.00 ,2019/07/10 07:00,2216.29,2724.6001,0.016856215,0.027855455,
109.00 ,2019/07/10 08:00,2216.29,2724.45,0.016856215,0.022354002,
110.00 ,2019/07/10 09:00,2216.3701,2724.6001,0.019792034,0.027855455,
111.00 ,2019/07/10 10:00,2216.21,2724.6001,0.013924062,0.027855455,
112.00 ,2019/07/10 11:00,2215.9099,2724.3701,0.002924823,0.019425515,
113.00 ,2019/07/10 12:00,2215.76,2724.22,-0.002569299,0.013924062,
114.00 ,2019/07/10 13:00,2216.29,2724.45,0.016856215,0.022354002,
115.00 ,2019/07/10 14:00,2216.29,2724.52,0.016856215,0.024919636,
116.00 ,2019/07/10 15:00,2215.99,2724.29,0.005860641,0.016489696,
117.00 ,2019/07/10 16:00,2216.21,2724.6001,0.013924062,0.027855455,
118.00 ,2019/07/10 17:00,2216.0601,2724.29,0.00842994,0.016489696,
