93.00 ,2019/07/09 16:00,1035.879,-0.0268976,
94.00 ,2019/07/09 17:00,1036.5439,-0.0215784,
95.00 ,2019/07/09 18:00,1036.671,-0.0205616,
96.00 ,2019/07/09 19:00,1035.187,-0.0324336,
97.00 ,2019/07/09 20:00,1034.9871,-0.0340328,
98.00 ,2019/07/09 21:00,1036.1639,-0.0246184,
99.00 ,2019/07/09 22:00,1034.698,-0.0363456,
100.00 ,2019/07/09 23:00,1036.049,-0.0255376,
101.00 ,2019/07/10 00:00,1036.27,-0.0237696,
102.00 ,2019/07/10 01:00,1035.772,-0.0277536,
103.00 ,2019/07/10 02:00,1035.238,-0.0320256,
104.00 ,2019/07/10 03:00,1034.579,-0.0372976,
105.00 ,2019/07/10 04:00,1034.699,-0.0363376,
106.00 ,2019/07/10 05:00,1034.7629,-0.0358264,
107.00 ,2019/07/10 06:00,1036.189,-0.0244176,
108.00 ,2019/07/10 07:00,1036.019,-0.0257776,
109.00 ,2019/07/10 08:00,1035.353,-0.0311056,
110.00 ,2019/07/10 09:00,1034.824,-0.0353376,
111.00 ,2019/07/10 10:00,1036.255,-0.0238896,
112.00 ,2019/07/10 11:00,1035.561,-0.0294416,
113.00 ,2019/07/10 12:00,1034.649,-0.0367376,
114.00 ,2019/07/10 13:00,1033.901,-0.0427216,
115.00 ,2019/07/10 14:00,1034.099,-0.0411376,
116.00 ,2019/07/10 15:00,1032.863,-0.0510256,
117.00 ,2019/07/10 16:00,1033.79,-0.0436096,
118.00 ,2019/07/10 17:00,1035.287,-0.0316336,
119.00 ,2019/07/10 18:00,1036.014,-0.0258176,
120.00 ,2019/07/10 19:00,1034.463,-0.0382256,
121.00 ,2019/07/10 20:00,1033.604,-0.0450976,
122.00 ,2019/07/10 21:00,1038.3521,-0.0071128,
123.00 ,2019/07/10 22:00,1034.226,-0.0401216,
124.00 ,2019/07/10 23:00,1033.09,-0.0492096,
125.00 ,2019/07/11 00:00,1032.8409,-0.0512024,
126.00 ,2019/07/11 01:00,1031.504,-0.0618976,
127.00 ,2019/07/11 02:00,1031.313,-0.0634256,
128.00 ,2019/07/11 03:00,1032.066,-0.0574016,
129.00 ,2019/07/11 04:00,1031.849,-0.0591376,
130.00 ,2019/07/11 05:00,1032.213,-0.0562256,
131.00 ,2019/07/11 06:00,1032.275,-0.0557296,
132.00 ,2019/07/11 07:00,1031.521,-0.0617616,
133.00 ,2019/07/11 08:00,1033.156,-0.0486816,
134.00 ,2019/07/11 09:00,1031.99,-0.0580096,
135.00 ,2019/07/11 10:00,1031.2531,-0.0639048,
136.00 ,2019/07/11 11:00,1032.254,-0.0558976,
137.00 ,2019/07/11 12:00,1033.1,-0.0491296,
138.00 ,2019/07/11 13:00,1032.505,-0.0538896,
139.00 ,2019/07/11 14:00,1031.5861,-0.0612408,
140.00 ,2019/07/11 15:00,1029.957,-0.0742736,
141.00 ,2019/07/11 16:00,1030.9351,-0.0664488,
142.00 ,2019/07/11 17:00,1030.397,-0.0707536,
143.00 ,2019/07/11 18:00,1032.351,-0.0551216,
144.00 ,2019/07/11 19:00,1031.694,-0.0603776,
145.00 ,2019/07/11 20:00,1030.969,-0.0661776,
146.00 ,2019/07/11 21:00,1033.151,-0.0487216,
147.00 ,2019/07/11 22:00,1032.427,-0.0545136,
148.00 ,2019/07/11 23:00,1032.254,-0.0558976,
149.00 ,2019/07/12 00:00,1032.505,-0.0538896,
150.00 ,2019/07/12 01:00,1034.149,-0.0407376,
151.00 ,2019/07/12 02:00,1034.533,-0.0376656,
152.00 ,2019/07/12 03:00,1033.832,-0.0432736,
153.00 ,2019/07/12 04:00,1035.11,-0.0330496,
154.00 ,2019/07/12 05:00,1036.047,-0.0255536,
155.00 ,2019/07/12 06:00,1034.057,-0.0414736,
156.00 ,2019/07/12 07:00,1035.207,-0.0322736,
157.00 ,2019/07/12 08:00,1036.245,-0.0239696,
158.00 ,2019/07/12 09:00,1033.807,-0.0434736,
159.00 ,2019/07/12 10:00,1036.469,-0.0221776,
160.00 ,2019/07/12 11:00,1037.016,-0.0178016,
161.00 ,2019/07/12 12:00,1039.114,-0.0010176,
162.00 ,2019/07/12 13:00,1036.562,-0.0214336,
163.00 ,2019/07/12 14:00,1038.123,-0.0089456,
164.00 ,2019/07/12 15:00,1040.646,0.0112384,
165.00 ,2019/07/12 16:00,1040.905,0.0133104,
166.00 ,2019/07/12 17:00,1040.905,0.0133104,
167.00 ,2019/07/12 18:00,1040.905,0.0133104,
168.00 ,2019/07/12 19:00,1040.905,0.0133104,
169.00 ,2019/07/12 20:00,1040.905,0.0133104,
170.00 ,2019/07/12 21:00,1040.905,0.0133104,
171.00 ,2019/07/12 22:00,1040.905,0.0133104,
172.00 ,2019/07/12 23:00,1040.905,0.0133104,
173.00 ,2019/07/13 00:00,1040.905,0.0133104,
174.00 ,2019/07/13 01:00,1040.905,0.0133104,
175.00 ,2019/07/13 02:00,1033.4771,-0.0461128,
176.00 ,2019/07/13 03:00,1040.905,0.0133104,
177.00 ,2019/07/13 04:00,1040.905,0.0133104,
178.00 ,2019/07/13 05:00,1033.019,-0.0497776,
179.00 ,2019/07/13 06:00,1040.905,0.0133104,
180.00 ,2019/07/13 07:00,1036.031,-0.0256816,
181.00 ,2019/07/13 08:00,1040.905,0.0133104,
182.00 ,2019/07/13 09:00,1040.905,0.0133104,
183.00 ,2019/07/13 10:00,1035.208,-0.0322656,
184.00 ,2019/07/13 11:00,1040.905,0.0133104,
185.00 ,2019/07/13 12:00,1040.905,0.0133104,
186.00 ,2019/07/13 13:00,1040.905,0.0133104,
187.00 ,2019/07/13 14:00,1040.905,0.0133104,
188.00 ,2019/07/13 15:00,1032.631,-0.0528816,
189.00 ,2019/07/13 16:00,1040.905,0.0133104,
190.00 ,2019/07/13 17:00,1036.755,-0.0198896,
191.00 ,2019/07/13 18:00,1040.905,0.0133104,
192.00 ,2019/07/13 19:00,1034.629,-0.0368976,
193.00 ,2019/07/13 20:00,1040.905,0.0133104,
194.00 ,2019/07/13 21:00,1040.905,0.0133104,
195.00 ,2019/07/13 22:00,1040.905,0.0133104,
196.00 ,2019/07/13 23:00,1034.92,-0.0345696,
197.00 ,2019/07/14 00:00,1040.905,0.0133104,
198.00 ,2019/07/14 01:00,1040.905,0.0133104,
199.00 ,2019/07/14 02:00,1040.905,0.0133104,
200.00 ,2019/07/14 03:00,1040.905,0.0133104,
201.00 ,2019/07/14 04:00,1040.905,0.0133104,
202.00 ,2019/07/14 05:00,1040.905,0.0133104,
203.00 ,2019/07/14 06:00,1038.527,-0.0057136,
204.00 ,2019/07/14 07:00,1037.917,-0.0105936,
205.00 ,2019/07/14 08:00,1040.827,0.0126864,
206.00 ,2019/07/14 09:00,1040.446,0.0096384,
207.00 ,2019/07/14 10:00,1039.355,0.0009104,
